,Unnamed: 0_x,fipsCode,amount_land,amount_water,latitude,longitude,venue_id,brand,state_x,city,daily_traffic_avg,home_air_distance_kilometers_median,home_air_distance_kilometers_25th_pct,home_air_distance_75th_kilometers_pct,work_air_distance_kilometers_median,work_air_distance_25th_kilometers_pct,work_air_distance_75th_kilometers_pct,traffic_fraction,people_fraction,venue_air_distance,population,Unnamed: 0_y,state_y,map_count_by_city,Unnamed: 0,state,daily_traffic_avg_avg,home_air_distance_kilometers_median_avg,home_air_distance_kilometers_25th_pct_avg,home_air_distance_75th_kilometers_pct_avg,work_air_distance_kilometers_median_avg,work_air_distance_25th_kilometers_pct_avg,work_air_distance_75th_kilometers_pct_avg,income_mean,income_median
870,1579,80310068096,207465.0,0,39.6367385,-104.9061372,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.001,0.002,1.516,669,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
871,1580,80310068101,522285.0,0,39.6485149,-104.8844051,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.003,0.003,1.053,1118,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
872,1581,80310068102,488741.0,0,39.6433568,-104.883852,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.003,0.005,1.19,1900,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
873,1582,80310068103,341209.0,0,39.6418633,-104.8896494,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.012,0.006,1.194,721,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
874,1583,80310068104,888104.0,0,39.6495174,-104.8925851,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.006999999999999999,0.005,0.113,1844,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
875,1585,80310068111,911045.0,0,39.6637268,-104.89654070000002,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.009000000000000001,0.006,0.8640000000000001,2250,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
876,1586,80310068111,911045.0,0,39.6637268,-104.89654070000002,5674c869-65cb-49d5-a4e2-8636cac37ce6,Sprouts Farmers Market,CO,Denver,348,5,3,11,8,5,13,0.006999999999999999,0.006999999999999999,2.991,2250,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
877,1584,80310068111,911045.0,0,39.6637268,-104.89654070000002,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.001,0.002,4.748,2250,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
878,1587,80310068112,504744.0,0,39.6579726,-104.8897727,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.005,0.003,0.659,579,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
879,1588,80310068112,504744.0,0,39.6579726,-104.8897727,5674c869-65cb-49d5-a4e2-8636cac37ce6,Sprouts Farmers Market,CO,Denver,348,5,3,11,8,5,13,0.009000000000000001,0.006,3.859,579,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
880,1589,80310068113,266268.0,0,39.6541992,-104.8906501,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.006999999999999999,0.009000000000000001,0.276,1863,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
881,1590,80310068114,488075.0,0,39.6573274,-104.8988638,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.004,0.005,0.127,1498,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
882,1591,80310068121,1027355.0,0,39.6625315,-104.9095911,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.002,0.003,0.631,1742,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
883,1592,80310068121,1027355.0,0,39.6625315,-104.9095911,5674c869-65cb-49d5-a4e2-8636cac37ce6,Sprouts Farmers Market,CO,Denver,348,5,3,11,8,5,13,0.014,0.013,1.984,1742,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
884,1593,80310068122,494465.0,0,39.6564984,-104.9060828,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.006,0.004,0.095,1309,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
885,1594,80310068122,494465.0,0,39.6564984,-104.9060828,5674c869-65cb-49d5-a4e2-8636cac37ce6,Sprouts Farmers Market,CO,Denver,348,5,3,11,8,5,13,0.005,0.005,2.625,1309,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
886,1595,80310068123,466529.0,0,39.6586258,-104.9187149,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.005,0.003,0.952,813,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
887,1596,80310068123,466529.0,0,39.6586258,-104.9187149,5674c869-65cb-49d5-a4e2-8636cac37ce6,Sprouts Farmers Market,CO,Denver,348,5,3,11,8,5,13,0.009000000000000001,0.005,1.232,813,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
888,1597,80310068131,574396.0,0,39.66571500000001,-104.8715269,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.005,0.003,2.314,1032,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
889,1598,80310068132,270554.0,0,39.6723303,-104.8723429,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.004,0.004,3.0660000000000003,1664,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
890,1599,80310068133,252978.0,0,39.6691873,-104.8694767,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.002,0.002,2.929,1562,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
891,1600,80310068141,639026.0,0,39.66087260000001,-104.8778709,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.004,0.003,1.5930000000000002,454,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
892,1601,80310068142,501410.0,0,39.6564446,-104.87056409999998,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.005,0.005,2.239,1239,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
893,1602,80310068143,533089.0,0,39.6561818,-104.8788136,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.011,0.006999999999999999,1.4580000000000002,2081,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
894,1603,80310068144,414914.0,0,39.664612700000006,-104.88522009999998,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.002,0.003,1.648,702,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
895,1604,80310069011,662415.0,0,39.673752,-104.9071402,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.002,0.004,1.715,2266,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
896,1605,80310069012,364576.0,0,39.6715183,-104.9155399,5674c869-65cb-49d5-a4e2-8636cac37ce6,Sprouts Farmers Market,CO,Denver,348,5,3,11,8,5,13,0.004,0.005,1.91,1391,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
897,1606,80310070061,445188.0,0,39.6577574,-104.8541094,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.005,0.005,3.72,2412,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
898,1607,80310070062,1379391.0,0,39.6528465,-104.8667317,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.003,0.004,2.081,2359,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
899,1609,80310070131,884059.0,0,39.682868,-104.8974042,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.006,0.004,2.923,2455,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
900,1610,80310070131,884059.0,0,39.682868,-104.8974042,45077732-9805-4c4d-a973-b9e2aa3d1bf3,Trader Joe's,CO,Denver,554,5,2,18,9,5,22,0.004,0.004,5.558,2455,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
901,1608,80310070131,884059.0,0,39.682868,-104.8974042,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.008,0.004,3.426,2455,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
902,1612,80310070132,369556.0,0,39.6894763,-104.8976626,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.004,0.003,3.847,1191,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
903,1611,80310070132,369556.0,0,39.6894763,-104.8976626,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.005,0.004,3.337,1191,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
904,1613,80310070371,308670.0,0,39.7062381,-104.8727085,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.003,0.002,6.124,2663,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
905,1614,80310070371,308670.0,0,39.7062381,-104.8727085,35f2d50d-9c92-4d44-b307-579b21c46ef1,Sprouts Farmers Market,CO,Aurora,154,3,2,5,7,5,12,0.015,0.017,1.0,2663,1,CO,1,1,CO,154.0,3.0,2.0,5.0,7.0,5.0,12.0,72336.66019417481,88706.85436893199
906,1615,80310070883,400989.0,0,39.6995315,-104.8950607,f2e31e70-ffc0-4717-b84d-be26c44c4b1b,Whole Foods Market,CO,Denver,1127,7,4,15,9,5,15,0.001,0.002,4.873,1326,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
907,1646,80310153002,529313.0,0,39.7011229,-104.92642759999998,70f2e891-fe9c-480f-9917-6343f9f4727b,Trader Joe's,CO,Denver,605,5,2,16,9,3,33,0.003,0.005,4.883,1669,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
908,1647,80310153002,529313.0,0,39.7011229,-104.92642759999998,5674c869-65cb-49d5-a4e2-8636cac37ce6,Sprouts Farmers Market,CO,Denver,348,5,3,11,8,5,13,0.005,0.005,3.814,1669,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
909,1648,80310153002,529313.0,0,39.7011229,-104.92642759999998,45077732-9805-4c4d-a973-b9e2aa3d1bf3,Trader Joe's,CO,Denver,554,5,2,18,9,5,22,0.006,0.004,2.764,1669,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
910,1645,80310153002,529313.0,0,39.7011229,-104.92642759999998,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.017,0.011,0.474,1669,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
911,1650,80310154002,354937.0,0,39.7854422,-105.0392496,c61fd94a-b53b-43d0-9687-7566c015a4a5,Sprouts Farmers Market,CO,Denver,455,4,2,11,7,4,19,0.005,0.006999999999999999,1.661,1025,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
912,1651,80310154004,694803.0,0,39.7875954,-105.0301221,c61fd94a-b53b-43d0-9687-7566c015a4a5,Sprouts Farmers Market,CO,Denver,455,4,2,11,7,4,19,0.01,0.006999999999999999,1.984,1363,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
913,1654,80310155002,202003.0,0,39.6957729,-104.93381,5674c869-65cb-49d5-a4e2-8636cac37ce6,Sprouts Farmers Market,CO,Denver,348,5,3,11,8,5,13,0.003,0.005,3.204,1391,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
914,1655,80310155002,202003.0,0,39.6957729,-104.93381,45077732-9805-4c4d-a973-b9e2aa3d1bf3,Trader Joe's,CO,Denver,554,5,2,18,9,5,22,0.004,0.003,3.198,1391,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
915,1653,80310155002,202003.0,0,39.6957729,-104.93381,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.018000000000000002,0.011,0.439,1391,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
916,1658,80310156002,2037118.0,3218,39.6770422,-105.00624,0a8c7af1-ca69-4db9-bbe3-cfae3116f9d8,Sprouts Farmers Market,CO,Denver,399,6,2,14,6,4,16,0.005,0.008,2.103,2004,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,72336.66019417481,88706.85436893199
917,2514,80590104062,1915199.0,24471,39.7934823,-105.063539,c61fd94a-b53b-43d0-9687-7566c015a4a5,Sprouts Farmers Market,CO,Denver,455,4,2,11,7,4,19,0.005,0.006999999999999999,2.007,1437,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,83061.08,122061.325714286
918,2527,80590106032,1011309.0,0,39.7724784,-105.0641439,c61fd94a-b53b-43d0-9687-7566c015a4a5,Sprouts Farmers Market,CO,Denver,455,4,2,11,7,4,19,0.014,0.012,0.421,2040,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,83061.08,122061.325714286
919,2526,80590106032,1011309.0,0,39.7724784,-105.0641439,411333b0-8bcc-4444-b3f8-3fb1bf838fbe,Sprouts Farmers Market,CO,Wheat Ridge,467,4,3,9,9,5,16,0.003,0.005,3.272,2040,27,CO,1,27,CO,467.0,4.0,3.0,9.0,9.0,5.0,16.0,83061.08,122061.325714286
920,2528,80590106041,951520.0,157267,39.7790753,-105.057825,c61fd94a-b53b-43d0-9687-7566c015a4a5,Sprouts Farmers Market,CO,Denver,455,4,2,11,7,4,19,0.006,0.005,0.946,983,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,83061.08,122061.325714286
921,2532,80590107021,597932.0,0,39.766613,-105.0590176,c61fd94a-b53b-43d0-9687-7566c015a4a5,Sprouts Farmers Market,CO,Denver,455,4,2,11,7,4,19,0.008,0.006999999999999999,0.419,1886,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,83061.08,122061.325714286
922,2531,80590107021,597932.0,0,39.766613,-105.0590176,411333b0-8bcc-4444-b3f8-3fb1bf838fbe,Sprouts Farmers Market,CO,Wheat Ridge,467,4,3,9,9,5,16,0.004,0.004,3.881,1886,27,CO,1,27,CO,467.0,4.0,3.0,9.0,9.0,5.0,16.0,83061.08,122061.325714286
923,2534,80590107022,582077.0,26688,39.7611899,-105.0595994,c61fd94a-b53b-43d0-9687-7566c015a4a5,Sprouts Farmers Market,CO,Denver,455,4,2,11,7,4,19,0.004,0.006,0.7020000000000001,1220,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,83061.08,122061.325714286
924,2533,80590107022,582077.0,26688,39.7611899,-105.0595994,411333b0-8bcc-4444-b3f8-3fb1bf838fbe,Sprouts Farmers Market,CO,Wheat Ridge,467,4,3,9,9,5,16,0.011,0.006,3.895,1220,27,CO,1,27,CO,467.0,4.0,3.0,9.0,9.0,5.0,16.0,83061.08,122061.325714286
925,2535,80590107023,490032.0,0,39.7566434,-105.0602874,c61fd94a-b53b-43d0-9687-7566c015a4a5,Sprouts Farmers Market,CO,Denver,455,4,2,11,7,4,19,0.006999999999999999,0.005,1.239,2513,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,83061.08,122061.325714286
926,2559,80590114011,645251.0,0,39.7440155,-105.0579025,c61fd94a-b53b-43d0-9687-7566c015a4a5,Sprouts Farmers Market,CO,Denver,455,4,2,11,7,4,19,0.005,0.006999999999999999,2.41,1690,7,CO,10,7,CO,543.7,5.8,2.4,16.3,8.3,4.1,25.1,83061.08,122061.325714286
927,130,80050049511,157739.0,5724,39.6975017,-104.9298529,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.009000000000000001,0.008,0.54,2345,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,78549.5361445783,103645.602409639
928,135,80050049522,665869.0,0,39.70095739999999,-104.9371318,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.026,0.014,0.0,1422,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,78549.5361445783,103645.602409639
929,522,80050868002,398675.0,0,39.6934893,-104.90010890000002,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.003,0.002,3.088,2462,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,78549.5361445783,103645.602409639
930,1252,80310027034,107950.0,0,39.7328634,-104.976418,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.002,0.002,4.492,1110,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
931,1321,80310032022,76875.0,0,39.7352011,-104.9634668,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.001,0.002,4.109,811,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
932,1389,80310038002,274943.0,0,39.7193919,-104.9452081,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.002,0.002,1.878,488,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
933,1400,80310039012,673846.0,0,39.7000732,-104.9451136,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.008,0.004,0.103,985,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
934,1439,80310040062,444248.0,0,39.67574060000001,-104.9550968,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.001,0.002,2.681,1420,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
935,1469,80310042025,331326.0,0,39.74558270000001,-104.9175434,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.002,0.003,4.9830000000000005,706,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
936,1492,80310043033,506447.0,0,39.7145942,-104.9263797,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.002,0.002,1.392,526,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
937,1502,80310043044,588792.0,0,39.73689810000001,-104.917561,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.006999999999999999,0.003,3.925,1739,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
938,1508,80310043064,488688.0,0,39.7225526,-104.90891709999998,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.004,0.003,2.998,851,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
939,1538,80310050012,669598.0,0,39.7076602,-104.9174714,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.003,0.003,1.5630000000000002,1089,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
940,1539,80310050022,268600.0,0,39.6981819,-104.9106009,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.006999999999999999,0.006,2.29,918,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
941,1541,80310050024,621155.0,0,39.6931881,-104.9055142,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.002,0.003,2.678,2880,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
942,1542,80310051021,327235.0,0,39.6948102,-104.927047,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.005,0.003,0.82,683,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
943,1551,80310052002,600019.0,0,39.6849098,-104.9087233,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.003,0.002,2.5340000000000003,636,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
944,1552,80310052003,780853.0,0,39.6817954,-104.9165523,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.008,0.004,2.204,1404,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
945,1616,80310070893,398363.0,0,39.704114,-104.8833865,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.002,0.002,4.2360000000000015,1659,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
946,1617,80310070894,215971.0,0,39.7080161,-104.8898122,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.002,0.002,4.097,1523,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
947,1644,80310153001,504370.0,0,39.7081223,-104.9259654,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.004,0.003,1.045,1529,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
948,1649,80310153003,86220.0,0,39.698233,-104.9267991,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.006999999999999999,0.004,0.938,537,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
949,1652,80310155001,82674.0,0,39.6939746,-104.9385395,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.006999999999999999,0.005,0.59,1349,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
950,1656,80310155003,305264.0,0,39.691145,-104.9361325,abb46ee7-bb6f-4cdb-8580-4fdc750c1f21,Whole Foods Market,CO,Glendale,975,5,3,16,7,3,19,0.002,0.002,0.887,801,11,CO,1,11,CO,975.0,5.0,3.0,16.0,7.0,3.0,19.0,72336.66019417481,88706.85436893199
951,136,80050055512,1666161.0,7877,39.6559624,-105.0176018,d112cedc-f5f7-447e-8b5e-9e4fac27e313,Sprouts Farmers Market,CO,Englewood,379,4,2,9,8,3,14,0.004,0.005,3.5580000000000003,1898,8,CO,1,8,CO,379.0,4.0,2.0,9.0,8.0,3.0,14.0,78549.5361445783,103645.602409639
952,137,80050055521,1551589.0,62055,39.6477575,-105.0174566,d112cedc-f5f7-447e-8b5e-9e4fac27e313,Sprouts Farmers Market,CO,Englewood,379,4,2,9,8,3,14,0.005,0.005,3.002,984,8,CO,1,8,CO,379.0,4.0,2.0,9.0,8.0,3.0,14.0,78549.5361445783,103645.602409639
